case_file_name,text,defendants_str,num_defendants
18316-01-09,הסנגור עמד על כך שהנאשם שיתף פעולה בחקירתו והביע חרטה וצער.,0,3
18316-01-09,"עו""ד אבו יונס, שייצג אף הוא את נאשם 1, הגיש תיעוד רפואי אודות מצבם הרפואי של הורי הנאשם וציין כי רבים מבני משפחת הנאשם, לרבות אחיו, שרתו בצה""ל.",1,3
18316-01-09,עוד עמד על כך שהנאשם הודה במיוחס לו בכתב האישום ובכך חסך זמן שיפוטי ניכר.,0,3
18316-01-09,"ב""כ נאשם 3, טען בקצרה בע""פ והגיש טיעונים בכתב. הוא טען כי חלקו של מרשו באירועים נשוא כתב האישום, קטן מחלקו של נאשם 2. הוא הביא לידיעתי, כי בעת היות הנאשם במעצר, נולד לו בן. הנאשם הוא המפרנס היחיד במשפחתו ומשפחתו זקוקה לו.",23,3
18316-01-09,"אליבא דהסנגור, נאשם 3 הוא בן משפחתו של נאשם 1 ולפיכך סובך ע""י נאשם 1.",13,3
18316-01-09,"ב""כ הנאשם עמד על עברו הנורמטיבי של מרשו ועל חרטתו וביקש ליתן לו ""הזדמנות שנייה"" ולהסתפק, לפיכך, בעונש מאסר שיחפוף את תקופת מעצרו.",0,3
18316-01-09,"ב""דברם האחרון"" הביעו כל הנאשמים צער על מעשיהם.",123,3
18316-01-09,"העבירות של סחר בסמים וסחר בנשק ונגזרותיהן, הן עבירות חמורות מאד הפוגעות בחברה הישראלית פגיעה קשה. לעבירות אלו השלכות על בריאותו של הציבור, על בטחונו ועל רכושו. המדובר בעבירות שלהן השלכות חמורות הנותנות אותותיהן מדי יום. לצערנו, אנו עדים חדשים לבקרים, לפגיעה הקשה הנגרמת ליחיד ולחברה כתוצאה מהתמכרות לסמים, שלסוחרי הסמים יש חלק נכבד בהשגת תוצאה זו.",0,3
18316-01-09,"הסחר בנשק גורם להגעתו של נשק מסוכן לעולם התחתון ולעבריינים ביטחוניים ופגיעתו קשה. שומה על בתי המשפט להתייחס בחומרה לעבירות דלעיל, למען יראו ויראו.",0,3
18316-01-09,"על כגון דא אמר ביהמ""ש העליון בע""פ 3072/07 מדינת ישראל נ' ואכד (לא פורסם, 2/8/07), מפי הש' א. לוי, כי:",0,3
18316-01-09,האופי ההתקפי וההרסני של רימוני רסס הוא מן המפורסמות שאינן צריכות ראיה וגם לכך יש ליתן משקל לחומרא.,0,3
18316-01-09,"נאשם 1- מעורבותו של הנאשם בעבירות הנדונות חמורה מאד. הוא מכר לסוכן הסמוי 14(!) רימוני רסס (!) ב- 4 עסקאות (!) וכן אקדח ואף מכר לו פעמיים סמים מסוכנים, כשבאחת העסקאות נמכר סם מסוכן מאד מסוג קוקאין. פוטנציאל הנזק כתוצאה מהעסקאות הנ""ל הוא עצום.",1,3
18316-01-09,אף שירות המבחן סבר שיש סיכון להישנות מקרים מעין אלו אצל הנאשם וחיווה דעתו כי יש להטיל עליו עונש מאסר מרתיע.,0,3
18316-01-09,"לזכותו של נאשם 1 אזקוף את הודייתו במשטרה ובביהמ""ש, את חרטתו ואת עברו הנקי. עוד אשקול לקולא, את עדות האופי ששמעתי אודותיו מפי ראש עיריית סחנין. כמו כן אתחשב לקולא במצבם הבריאותי של הוריו.",1,3
18316-01-09,"נאשם 2- כפי שיובהר בהמשך, מעורבותו במעשים קטנה יחסית לאלו של חברו- נאשם 3. המדובר בסיוע לשתי עסקאות סמים, כשבאחת מהן הסיע נאשם 2 את נאשם 1 ברכבו של נאשם 2, לצורך ביצוע מכירת קוקאין. אין המדובר אפוא במעידה חד פעמית.",123,3
18316-01-09,"מנגד אשקול כאמור את חלקו הקטן יחסית בשתי עסקאות הסמים, את האמור בתסקיר החיובי, כמפורט לעיל ואת פציעתו בתאונה, כמפורט בתיעוד הרפואי שהוגש. כמו כן אשקול לזכותו את הודייתו במיוחס לו בכתב האישום המתוקן. עוד אתחשב לקולא בכך שמאז שחרורו ממעצר ב- 25/3/09, שהה נאשם 2 ב""מעצר בית"".",2,3
18316-01-09,"נאשם 3- ביצע בצוותא עם נאשם 1, עסקה למכירת קוקאין. חלקו בסיוע, כמתואר בכתב האישום המתוקן, גדול מזה של נאשם 2. כמו כן, סייע בעסקה נוספת למכירת חשיש וכדורי אקסטזי. במהלך ביצוע העסקה השתמש נאשם 3 ברכב שבשימושו.",123,3
18316-01-09,"כמו כן ניסה נאשם 3 לסחור בנשק, בכך שניסה למכור נשק מסוג M-16 ואף קיבל חלק  מהתמורה בגין עסקה זו.",3,3
18316-01-09,"לזכות נאשם 3 אזקוף את הודייתו במיוחס לו בכתב האישום המתוקן, את עברו הנקי ואת היותו מפרנס משפחה ואב לילד שנולד בעת מעצרו.",3,3
18316-01-09,"בהתחשב בכל הנסיבות, לקולא ולחומרא, אני גוזר על הנאשמים את העונשים הבאים:",123,3
18316-01-09,"8 שנות מאסר, מתוכן 6 וחצי שנים לריצוי בפועל והיתרה מותנית, למשך 3 שנים, לבל יעבור עבירה שבגינה הורשע, או כל עבירה אחרת לפי פקודת הסמים המסוכנים שהיא פשע ו/או עבירות בנשק שהנן פשע.",123,3
18316-01-09,"מניין ימי המאסר הנו מיום מעצרו של הנאשם, דהיינו מ- 19/1/09.",123,3
18316-01-09,"כמו כן אני מטיל עליו קנס כספי בסך 50,000 ₪. אם לא ישלם הקנס, ייאסר למשך 10 חודשים.",123,3
18316-01-09,"אשר לבקשת התביעה לפסול הנאשם מלקבל רישיון נהיגה, סעיף 37א(א) לפקודת הסמים המסוכנים קובע כי:",123,3
18316-01-09,יוער כי סעיף 43 לפקודת התעבורה [נוסח חדש] קובע כי:,0,3
18316-01-09,"נראה אפוא, כי בעוד שלפי סעיף 43 לפקודת התעבורה, ניתן לפסול מלהחזיק רישיון נהיגה רק מי שהנו בעל רישיון, הרי שלפי סעיף 37א לפקודת הסמים, ניתן להטיל פסילה מלקבל רישיון נהיגה, גם על מי שאין לו רישיון נהיגה.",0,3
18316-01-09,"קדמי, בספרו על פקודת הסמים המסוכנים, הדין בראי הפסיקה, מהדורה מעודכנת, התשס""ז – 2007, מציין בהקשר לסעיף 37א לפקודת הסמים כי:",0,3
18316-01-09,"חיזוק למסקנה כי אופייה של הפסילה הוא מניעתי, ניתן לראות בנאמר בע""פ 10322/01 גבריאל נ' מדינת ישראל (לא פורסם, 17/7/02) מפי הש' (כתארה אז) ד. בייניש כי:",0,3
18316-01-09,"ברור כי מכור לסמים או משתמש בסמים, המבצע עבירה לפי פקודת הסמים, עלול לסכן את הציבור אם ינהג ברכב ולפיכך ראוי להטיל עליו פסילה מלקבל או מלהחזיק רישיון נהיגה.",0,3
18316-01-09,"חיזוק נוסף לכך שהרציונאל החקיקתי הטמון בסעיף 37א לפקודת הסמים הוא מניעתי, ניתן למצוא בכל שלא על כל עבירה חמורה, אף אם היא ""מכת מדינה"", מצא המחוקק לנכון, לאפשר הטלת עונש של פסילת רישיון. כך, למשל, אין אפשרות להטיל עונש פסילה על מי שהורשע ברצח או בחבלה בכוונה מחמירה, אלא בנסיבות שבהן יש זיקה בין שימוש ברכב לבין ביצוע העבירה.",0,3
18316-01-09,"כיוון שהרציונאל הנו מניעתי, אין החוק דורש כי הטלת עונש הפסילה תותנה בכך שהשימוש ברכב יהווה אחת מנסיבות ביצוע העבירה:",0,3
18316-01-09,"""באשר לעונש הפסילה שהוטל על מוחמד הרי שעל אף שבמקרה דנן שימוש ברכב אינו מהווה נסיבה מנסיבות העבירות, אין אנו מוצאים להתערב כדי להקל בעונש זה. סעיף 37א לפקודת הסמים, המקנה לבית המשפט סמכות להטיל עונשי פסילה על מי שמורשע בעבירות סמים, אינו קובע שהשימוש ברכב צריך להיות נסיבה מנסיבות העבירה כתנאי להטלת עונש הפסילה."" (ע""פ 1859/02 מדינת ישראל נ' רחאל (לא פורסם, 8/9/04, ההדגשה שלי- א.ש).",0,3
18316-01-09,"האופי המניעתי של פסילת הרישיון, ראוי שיבוא לידי ביטוי גם כאשר הנאשם עושה שימוש ברכב בעת ביצוע עבירות הסמים. אדם המשתמש ברישיון הנהיגה שלו וברכב לצורך ביצוע עבירות סמים, ראוי שיפסל מלנהוג, על מנת שיקשה עליו לבצע עבירות סמים בעתיד. כך למשל, סוחר סמים המוביל ברכבו את הסמים שהוא מפיץ, ראוי שיפסל מלנהוג. במה דברים אמורים, במי שניצל לרעה את זכותו לנהוג ונהג ברכב בעת ביצוע העבירה.",0,3
18316-01-09,"בשל מסקנותיי דלעיל וכיוון שלא נטען ולא הוכח שנאשם 1 הנו מכור לסמים או משתמש בהם וכיוון שלא נהג ברכב בעת ביצוע עבירות הסמים הנדונות (והוא אף אינו בעל רישיון נהיגה) וכיוון שהרכב שבו נעשה שימוש לא היה בבעלותו או בהחזקתו, איני רואה לנכון להשית עליו פסילה מניעתית מלקבל רישיון נהיגה.",1,3
18316-01-09,"לא אוכל לאמץ את המלצת שירות המבחן, שכן האינטרס הציבורי דורש החמרה. אני מטיל על הנאשם 18 חודשי מאסר, מתוכם 9 חודשים לריצוי בפועל והיתרה מותנית, למשך שנתיים, לבל יעבור עבירה לפי פקודת הסמים המסוכנים. מתקופת מאסרו תנוכה תקופת מעצרו מ- 19/1/09 ועד 25/3/09.",0,3
18316-01-09,"כמו כן אני מטיל על הנאשם קנס בסך 10,000 ₪. היה ולא ישלם הקנס, ייאסר למשך חודש.",0,3
18316-01-09,"בעת סיועו של הנאשם לביצוע עסקת הקוקאין, נהג הנאשם ברכבו. התובעת טענה בסיכומיה, כי גם בעסקה הראשונה, נשוא פרט האישום הראשון, נעשה שימוש ברכב שבשימושו של הנאשם, אך עובדה זו לא פורטה בכתב האישום ולפיכך אתעלם ממנה.",0,3
18316-01-09,"נהיגתו של הנאשם ברכבו, בעת ביצוע עסקת הקוקאין, מצדיקה הטלת אמצעי מניעתי למען הקשות על ביצוע עבירות מעין אלה בעתיד. לפיכך אני גוזר על הנאשם עונש של פסילה מלקבל או מלהחזיק רישיון נהיגה למשך 18 חודשים. מועד תחילת עונש הפסילה הנו מיום שחרורו ממאסר.",0,3
18316-01-09,"אפנה לבחינת בקשת התביעה לחלט את רכבו של נאשם 2, בו נעשה שימוש באחת מעסקאות הסמים. סעיף 36א. לפקודת הסמים המסוכנים, קובע כי:",2,3
18316-01-09,(1) רכוש ששימש או נועד לשמש כאמצעי לביצוע העבירה או ששימש או נועד לשמש כדי לאפשר את ביצוע העבירה;,0,3
18316-01-09,"(2) רכוש שהושג, במישרין או בעקיפין, כשכר העבירה או כתוצאה מביצוע העבירה, או שיועד לכך.",0,3
